icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
013230,UAL7833,EHAM,EPWA,1674748549,1674750744,1674687600,2023-01-26 16:55:49,2195,7288,1376,23161,7200,5,3
013627,ACA2959,VHHH,WSSS,1693871665,1693882431,1693868400,2023-09-05 01:54:25,10766,17397,2379,25656,5250,2,3
01372f,QTR8129,KATL,YSSY,1690990519,1691040940,1690930800,2023-08-02 17:35:19,50421,1370,7995,30618,2721,5,1
013883,UAL8371,EHAM,KJFK,1692237019,1692258217,1692226800,2023-08-17 03:50:19,21198,29982,8819,13551,9629,5,2
0138f5,ACA2968,ESSA,LHBP,1696389823,1696411452,1696374000,2023-10-04 05:23:43,21629,11667,6640,7582,4565,5,3
013906,QFA6961,KJFK,EDDM,1688138965,1688150557,1688079600,2023-06-30 17:29:25,11592,30601,6319,11119,7989,3,4
013993,AFR805,EKCH,LKPR,1680259414,1680295614,1680217200,2023-03-31 12:43:34,36200,25801,5748,41278,9998,1,1
013c52,AFR5534,YSSY,WSSS,1682858827,1682897236,1682809200,2023-04-30 14:47:07,38409,44149,7697,14376,3102,2,5
013dea,UAL9890,KJFK,LFPO,1679371849,1679396459,1679353200,2023-03-21 05:10:49,24610,1917,7023,39160,6907,2,2
013e35,AAL8379,EDDF,OMDB,1696564204,1696572885,1696546800,2023-10-06 05:50:04,8681,44168,5344,41147,1067,2,2
014184,SWA4361,KJFK,KATL,1697689012,1697741605,1697670000,2023-10-19 06:16:52,52593,15272,1219,41330,9404,1,2
01435a,SWA4092,EHAM,LEBL,1684686730,1684725070,1684623600,2023-05-21 18:32:10,38340,46146,2671,42883,8694,4,5
0146d3,EZY4484,RJTT,LFPG,1702299307,1702350470,1702249200,2023-12-11 13:55:07,51163,47068,5281,46067,2869,1,4
01478f,QFA6282,WSSS,ESSA,1703528593,1703556039,1703458800,2023-12-25 19:23:13,27446,22130,2203,836,7210,2,4
014df6,EZY9333,EFHK,KDFW,1681167823,1681180169,1681167600,2023-04-11 01:03:43,12346,43113,5704,38780,2133,2,5
015029,SWA1411,ENGM,LSZH,1672898086,1672928632,1672873200,2023-01-05 06:54:46,30546,22815,424,18454,9599,1,4
015140,DAL6585,KDEN,RJTT,1685003554,1685052391,1684969200,2023-05-25 10:32:34,48837,48277,4611,26570,9360,5,4
0152ff,AAL3657,RJTT,LOWW,1703382706,1703419457,1703372400,2023-12-24 02:51:46,36751,42352,8256,34841,8602,3,1
015379,AAL7078,LFPO,LFPG,1686322177,1686335815,1686265200,2023-06-09 16:49:37,13638,35750,485,21418,4148,5,4
015847,AFR7553,RJTT,LHBP,1684324810,1684339705,1684278000,2023-05-17 14:00:10,14895,44316,3465,38345,9603,5,4
015bd9,AFR3437,OMDB,EGLL,1673855530,1673879902,1673823600,2023-01-16 08:52:10,24372,39663,1986,7646,9739,3,2
015c2d,DLH5336,EPWA,ESSA,1694880652,1694911164,1694818800,2023-09-16 18:10:52,30512,4685,3557,12897,7204,5,1
015f0b,RYR4186,WSSS,LPPT,1683252529,1683278055,1683241200,2023-05-05 04:08:49,25526,17439,3483,42972,1513,4,2
015f47,SIA7469,LEBL,VHHH,1682817778,1682844046,1682809200,2023-04-30 03:22:58,26268,31918,3863,14619,653,4,3
015fc2,DLH4089,LFPO,LSZH,1687835461,1687860891,1687820400,2023-06-27 05:11:01,25430,25066,9831,45769,476,4,3
01608d,UAL9537,LIRF,LKPR,1676270641,1676294102,1676242800,2023-02-13 07:44:01,23461,42190,4092,15245,7887,1,2
0161ba,QTR9563,EHAM,LKPR,1691222449,1691236055,1691190000,2023-08-05 10:00:49,13606,10362,3871,48350,7327,2,3
016c69,SIA855,EGKK,KATL,1678775719,1678805874,1678748400,2023-03-14 07:35:19,30155,37589,9836,26570,7313,5,2
016d98,AFR460,EFHK,VHHH,1696690987,1696700100,1696633200,2023-10-07 17:03:07,9113,20371,6872,40509,4961,5,1
0170e3,SWA5374,WSSS,KDEN,1680271231,1680286232,1680217200,2023-03-31 16:00:31,15001,14800,5682,3796,2635,1,1
01710f,DLH9967,OMDB,OTHH,1682680381,1682730262,1682636400,2023-04-28 13:13:01,49881,13286,1845,43531,8264,3,3
017176,AFR1544,WSSS,EDDF,1703347213,1703352180,1703286000,2023-12-23 17:00:13,4967,29516,8951,37482,9417,1,5
017319,SWA6788,EPWA,LOWW,1702869184,1702871062,1702854000,2023-12-18 04:13:04,1878,38095,9630,46602,3192,4,3
017372,DLH3298,OTHH,RJTT,1681090510,1681108868,1681081200,2023-04-10 03:35:10,18358,14455,9376,26156,7979,1,2
01747a,EZY8468,LFPO,ESSA,1687574737,1687614051,1687561200,2023-06-24 04:45:37,39314,17061,306,33661,5568,4,5
0175d5,QFA1936,KDFW,EFHK,1682101765,1682119867,1682031600,2023-04-21 20:29:25,18102,16573,5329,6030,2006,5,4
0175f1,QFA1888,RJTT,LEMD,1700982805,1701003578,1700953200,2023-11-26 08:13:25,20773,34454,1729,46234,243,2,4
017863,AAL1088,VHHH,EGLL,1681732483,1681747249,1681686000,2023-04-17 13:54:43,14766,38949,885,3371,6229,4,3
0178ed,UAL2291,KATL,KJFK,1684642276,1684660105,1684623600,2023-05-21 06:11:16,17829,10301,7334,33617,114,3,4
0179c3,AFR7952,KLAX,LHBP,1675305883,1675336177,1675292400,2023-02-02 03:44:43,30294,32233,8013,16095,8922,1,2
017b6a,QFA6491,KJFK,LPPT,1700011861,1700014980,1700002800,2023-11-15 02:31:01,3119,17776,7148,39347,3472,5,4
017ba9,UAE6487,KORD,EGLL,1691995789,1692037218,1691967600,2023-08-14 08:49:49,41429,29169,5946,45435,5730,3,2
017c24,QTR934,WSSS,EDDM,1682441650,1682454979,1682377200,2023-04-25 18:54:10,13329,49119,4024,20335,3043,1,5
017d14,AFR5283,LSZH,EHAM,1692957922,1692979344,1692918000,2023-08-25 12:05:22,21422,45469,2444,23591,6286,2,5
017d3f,DLH8356,LEMD,RJTT,1688363881,1688377439,1688338800,2023-07-03 07:58:01,13558,7607,9480,38586,6764,4,5
017e76,AAL1492,OMDB,KLAX,1696909966,1696927076,1696892400,2023-10-10 05:52:46,17110,43408,6199,49882,7433,1,3
017f33,UAL4813,EKCH,KJFK,1683090565,1683137976,1683068400,2023-05-03 07:09:25,47411,32536,6233,24798,2284,2,5
0183a4,QTR8690,KORD,EGLL,1677390235,1677409429,1677366000,2023-02-26 06:43:55,19194,31935,5630,41987,7632,2,5
018441,UAE4452,VHHH,EKCH,1702730644,1702733402,1702681200,2023-12-16 13:44:04,2758,21189,4414,11236,2831,3,2
01865a,UAL4268,LSZH,RJTT,1696211131,1696217168,1696201200,2023-10-02 03:45:31,6037,27524,7776,37205,2186,4,4
018869,ACA8235,LHBP,LSZH,1697773438,1697808295,1697756400,2023-10-20 05:43:58,34857,30863,9918,35738,9959,3,1
018dcd,AFR5460,LIRF,LEMD,1679680822,1679689317,1679612400,2023-03-24 19:00:22,8495,35872,7906,49590,8207,2,5
018e0c,DAL7568,EPWA,EHAM,1688368213,1688384315,1688338800,2023-07-03 09:10:13,16102,32293,4534,38613,9035,4,4
018fbc,BAW1890,EGLL,KLAX,1678600216,1678642724,1678575600,2023-03-12 06:50:16,42508,43082,496,8919,1530,3,5
01913d,RYR4187,VHHH,KLAX,1687441135,1687448777,1687388400,2023-06-22 15:38:55,7642,42742,3016,48238,5572,5,1
0192cc,RYR5932,LOWW,KLAX,1697163298,1697165878,1697151600,2023-10-13 04:14:58,2580,42834,987,35835,1409,2,3
019324,EZY1009,ENGM,ESSA,1689323521,1689329965,1689289200,2023-07-14 10:32:01,6444,40548,7893,26722,5227,2,2
01934b,UAL6572,LFPG,KORD,1703681953,1703715667,1703631600,2023-12-27 13:59:13,33714,45947,8712,5831,679,5,4
019350,BAW4159,LKPR,LPPT,1681405468,1681437398,1681340400,2023-04-13 19:04:28,31930,30829,6541,15784,335,2,1
019505,ACA563,EGKK,EKCH,1687104703,1687110311,1687042800,2023-06-18 18:11:43,5608,18340,1777,22934,5805,5,1
0195e6,RYR1478,EPWA,EKCH,1680406942,1680425984,1680390000,2023-04-02 05:42:22,19042,18176,5150,4894,1487,3,4
019820,QFA9233,LKPR,LOWW,1697557396,1697606213,1697497200,2023-10-17 17:43:16,48817,28536,8078,17042,7104,1,1
019d9e,DLH4505,EFHK,ENGM,1676964004,1677001264,1676934000,2023-02-21 08:20:04,37260,31382,899,556,8343,5,2
01a28d,DLH876,VHHH,KDEN,1677647437,1677672446,1677625200,2023-03-01 06:10:37,25009,8916,2400,8250,5161,3,3
01a36c,AAL2696,LIRF,ENGM,1698716218,1698742047,1698706800,2023-10-31 02:36:58,25829,31342,8090,22837,5652,5,1
01a417,QFA162,KDFW,LIRF,1703948443,1703977610,1703890800,2023-12-30 16:00:43,29167,2617,4024,30377,9410,2,1
01a54f,UAE1669,LKPR,EKCH,1700394214,1700407999,1700348400,2023-11-19 12:43:34,13785,30285,4902,33524,1326,5,3
01a6b7,SIA3620,LFPO,KLAX,1682089870,1682096297,1682031600,2023-04-21 17:11:10,6427,6786,6825,31510,2073,5,5
01a718,UAL4544,KATL,LPPT,1690765942,1690806950,1690758000,2023-07-31 03:12:22,41008,46146,1793,27316,1950,1,5
01a751,SWA2233,OTHH,VHHH,1699353970,1699357273,1699311600,2023-11-07 11:46:10,3303,7454,3118,47568,3453,4,4
01a754,SWA4083,EGKK,EGLL,1701831595,1701883576,1701817200,2023-12-06 03:59:55,51981,46244,3913,31460,3653,1,3
01a7d8,BAW1476,VHHH,LPPT,1700290645,1700314080,1700262000,2023-11-18 07:57:25,23435,26082,4178,3861,9739,2,5
01a825,BAW3913,ENGM,YSSY,1677667360,1677716810,1677625200,2023-03-01 11:42:40,49450,13892,4772,13881,9719,5,2
01a826,QTR9723,LEMD,KLAX,1700492515,1700534807,1700434800,2023-11-20 16:01:55,42292,2502,2317,31527,9810,3,1
01a8b1,UAL7113,LIRF,LOWW,1694315881,1694358653,1694300400,2023-09-10 05:18:01,42772,24818,7275,15236,8759,1,2
01aa2f,UAE7384,EFHK,KATL,1696994080,1697004985,1696978800,2023-10-11 05:14:40,10905,19535,2377,2461,3092,2,1
01ab8b,RYR2193,LOWW,KDEN,1673186857,1673209351,1673132400,2023-01-08 15:07:37,22494,45156,2636,15566,4484,4,1
01ad92,QTR5731,KDEN,LOWW,1694042053,1694049578,1694041200,2023-09-07 01:14:13,7525,8538,2134,45778,7922,1,2
01ae11,UAL6038,YSSY,EKCH,1673964397,1673983646,1673910000,2023-01-17 15:06:37,19249,114,5131,2381,9040,2,5
01b1ec,DAL2703,LHBP,OMDB,1700304436,1700310251,1700262000,2023-11-18 11:47:16,5815,28080,3889,23164,8785,2,1
01b2b0,AFR993,KATL,KLAX,1700246887,1700281098,1700175600,2023-11-17 19:48:07,34211,3578,6742,18636,2463,2,1
01b527,SIA7427,KDFW,EHAM,1702615015,1702636422,1702594800,2023-12-15 05:36:55,21407,6753,762,45900,3123,1,3
01b7d5,DAL7201,EHAM,LEMD,1701960607,1701986690,1701903600,2023-12-07 15:50:07,26083,14013,5697,29189,6052,2,4
01b89d,SWA2724,EKCH,LPPT,1694220277,1694247021,1694214000,2023-09-09 02:44:37,26744,42000,609,21889,2107,3,2
01b8df,RYR457,KDFW,EGKK,1697958316,1697968828,1697929200,2023-10-22 09:05:16,10512,41496,5341,34844,7147,1,1
01b94e,DAL7048,ESSA,ENGM,1678027690,1678058654,1677970800,2023-03-05 15:48:10,30964,14980,4737,11020,6713,2,5
01bd61,DAL2001,LIRF,EKCH,1700561296,1700565692,1700521200,2023-11-21 11:08:16,4396,22380,7539,46557,8232,5,3
01bdea,DLH3952,ESSA,VHHH,1680543067,1680581999,1680476400,2023-04-03 19:31:07,38932,18917,5652,31595,6993,3,3
01be34,AFR5251,EGLL,EGKK,1672910485,1672927881,1672873200,2023-01-05 10:21:25,17396,26935,151,43404,1030,5,2
01c020,DLH9225,KORD,OMDB,1694928691,1694966852,1694905200,2023-09-17 07:31:31,38161,11588,9945,22062,8871,1,5
01c05e,EZY4245,VHHH,YSSY,1673505364,1673524051,1673478000,2023-01-12 07:36:04,18687,37718,8006,40131,7991,2,1
01c12a,QFA7002,LSZH,EDDF,1698840610,1698843062,1698793200,2023-11-01 13:10:10,2452,31765,8203,28560,8741,5,1
01c130,EZY1405,ESSA,EDDM,1691748859,1691795596,1691708400,2023-08-11 12:14:19,46737,44791,5846,41542,4670,4,2
01c3d2,QTR6834,EDDF,ENGM,1698170887,1698215219,1698102000,2023-10-24 20:08:07,44332,23362,1833,12291,9338,1,5
01c44c,DLH1352,KDFW,KLAX,1703581072,1703630403,1703545200,2023-12-26 09:57:52,49331,3447,1141,34888,354,3,4
01c57c,BAW5197,KLAX,LFPG,1687096507,1687120099,1687042800,2023-06-18 15:55:07,23592,23008,160,43030,3247,4,4
01c75d,AFR2861,LKPR,EHAM,1693359985,1693403996,1693350000,2023-08-30 03:46:25,44011,37981,2148,25172,8940,4,4
01cbe5,QFA2910,RJTT,EGKK,1701827767,1701843463,1701817200,2023-12-06 02:56:07,15696,47994,3172,5398,8907,1,3
01cded,AAL9844,LPPT,EGKK,1697176246,1697202013,1697151600,2023-10-13 07:50:46,25767,1765,4550,42129,9639,5,5
01cfa2,BAW3475,EGKK,RJTT,1683367501,1683373664,1683327600,2023-05-06 12:05:01,6163,22859,4504,38209,530,1,3
01d0b8,DAL2983,EDDF,ENGM,1698276550,1698294340,1698274800,2023-10-26 01:29:10,17790,31574,2008,5840,1710,3,2
01d321,DAL7000,VHHH,LIRF,1681256782,1681291522,1681254000,2023-04-12 01:46:22,34740,46025,905,46727,4652,1,1
01da56,ACA590,KORD,LIRF,1675761127,1675798781,1675724400,2023-02-07 10:12:07,37654,7129,6003,21424,282,3,3
01dbb5,DAL1860,YSSY,LPPT,1691625535,1691662888,1691622000,2023-08-10 01:58:55,37353,34600,8753,25773,7228,3,5
01dc42,DLH2080,EPWA,KATL,1692626119,1692646093,1692572400,2023-08-21 15:55:19,19974,34205,5401,7322,437,4,2
01dd23,UAL8674,LKPR,ENGM,1685551258,1685567916,1685487600,2023-05-31 18:40:58,16658,32944,5108,42656,9030,3,3
01dfb3,DAL6372,LFPG,EDDF,1699008031,1699039958,1698966000,2023-11-03 11:40:31,31927,22181,4488,9336,64,2,2
01dffd,AAL6629,ENGM,OTHH,1680533635,1680547857,1680476400,2023-04-03 16:53:55,14222,5521,3930,45087,3869,4,5
01e1b9,QFA4605,WSSS,LOWW,1691550931,1691576646,1691535600,2023-08-09 05:15:31,25715,31907,9884,6752,909,1,3
01e1f0,EZY1536,RJTT,EDDM,1693385173,1693388582,1693350000,2023-08-30 10:46:13,3409,19007,708,41951,5989,4,5
01e3f2,AAL1231,LFPO,OTHH,1700187502,1700212240,1700175600,2023-11-17 03:18:22,24738,31302,7790,33609,7253,2,2
01e52b,QFA4886,WSSS,EKCH,1676850427,1676869949,1676847600,2023-02-20 00:47:07,19522,18174,3834,13759,6826,5,1
01e921,QTR3295,LPPT,LFPO,1693195540,1693213144,1693177200,2023-08-28 06:05:40,17604,41034,4489,24896,5515,2,5
01ebe3,DAL4867,RJTT,KDFW,1695143266,1695178268,1695078000,2023-09-19 19:07:46,35002,40797,7675,21309,8289,1,4
01f087,QTR1870,LKPR,LOWW,1693282993,1693289015,1693263600,2023-08-29 06:23:13,6022,7880,8718,5780,6324,3,2
01f370,DLH8124,KDFW,KJFK,1681514539,1681524350,1681513200,2023-04-15 01:22:19,9811,36632,7210,39736,4700,2,5
01f606,AFR3719,ENGM,KATL,1687996678,1688044388,1687993200,2023-06-29 01:57:58,47710,22381,2388,30080,26,1,1
01f653,UAE2836,EGKK,EGLL,1689466384,1689517800,1689462000,2023-07-16 02:13:04,51416,42270,9070,521,3877,3,3
01f71d,BAW9668,EKCH,EGLL,1695018751,1695028033,1694991600,2023-09-18 08:32:31,9282,2694,6166,4383,1454,2,5
01f7d7,RYR1133,VHHH,LHBP,1679880286,1679909107,1679871600,2023-03-27 03:24:46,28821,48898,5090,27609,7458,1,5
01f8cd,AFR4440,EFHK,KLAX,1700612317,1700652367,1700607600,2023-11-22 01:18:37,40050,29183,6371,6975,2757,2,5
01fc56,DLH3124,LFPO,YSSY,1695399970,1695425187,1695337200,2023-09-22 18:26:10,25217,20620,1492,26079,7989,1,1
01fc98,EZY7620,KDEN,LOWW,1685345383,1685376341,1685314800,2023-05-29 09:29:43,30958,42478,2234,8743,4295,5,4
01fd5e,UAE7800,EPWA,OMDB,1694619622,1694654808,1694559600,2023-09-13 17:40:22,35186,34123,9617,9530,8396,5,5
01fe22,UAE289,LPPT,KLAX,1674774550,1674811085,1674774000,2023-01-27 00:09:10,36535,18899,7138,9526,3206,1,4
01ff2c,DLH4523,KDFW,LEMD,1682736076,1682754842,1682722800,2023-04-29 04:41:16,18766,37520,9886,29648,8648,4,1
02012f,BAW6596,VHHH,LFPO,1695667441,1695676637,1695596400,2023-09-25 20:44:01,9196,38974,9529,43173,4095,1,5
020402,QTR3224,KDEN,EFHK,1679244121,1679290435,1679180400,2023-03-19 17:42:01,46314,44014,3853,28759,2088,4,3
0204a4,DAL935,RJTT,EFHK,1700591038,1700631237,1700521200,2023-11-21 19:23:58,40199,15129,4841,18004,6546,1,2
0204f8,ACA5950,ESSA,KORD,1696672765,1696681749,1696633200,2023-10-07 11:59:25,8984,37895,9125,46167,840,2,3
02050c,ACA5003,EDDF,KLAX,1685436304,1685471665,1685401200,2023-05-30 10:45:04,35361,48031,1534,33671,9146,4,4
020580,ACA8104,LKPR,EDDM,1699680874,1699722320,1699657200,2023-11-11 06:34:34,41446,30445,1640,37945,5968,5,3
02074d,AFR4575,LPPT,KDFW,1700813221,1700827587,1700780400,2023-11-24 09:07:01,14366,41007,6008,2356,7281,5,4
020759,EZY859,KDEN,EGLL,1678019866,1678059580,1677970800,2023-03-05 13:37:46,39714,35792,6328,13464,5834,4,5
020a19,RYR9602,EKCH,EPWA,1685175955,1685179180,1685142000,2023-05-27 10:25:55,3225,9727,11,43097,5101,2,1
020afd,AFR9860,VHHH,LEMD,1700485021,1700497132,1700434800,2023-11-20 13:57:01,12111,38793,2502,38109,1352,2,5
020e25,BAW2346,LSZH,WSSS,1692233560,1692262611,1692226800,2023-08-17 02:52:40,29051,8618,6105,34269,5557,5,1
020f26,RYR3781,LHBP,LEBL,1682095684,1682108709,1682031600,2023-04-21 18:48:04,13025,16111,1826,23691,6894,5,2
020fa2,AAL1753,KJFK,ENGM,1702729867,1702749388,1702681200,2023-12-16 13:31:07,19521,12767,4096,32978,9584,3,5
0211ed,UAL4874,EPWA,EGKK,1690424005,1690449515,1690412400,2023-07-27 04:13:25,25510,4402,8506,27894,2069,2,3
021471,AFR9335,LKPR,VHHH,1684284037,1684329418,1684278000,2023-05-17 02:40:37,45381,8033,6428,47087,2276,1,1
0218ff,BAW7712,EFHK,EDDF,1699937221,1699955218,1699916400,2023-11-14 05:47:01,17997,21127,1113,23002,2605,2,5
0219aa,AAL9396,LOWW,EKCH,1691577442,1691611685,1691535600,2023-08-09 12:37:22,34243,17866,8612,9961,7807,4,4
021bbb,BAW2379,KJFK,EGKK,1702576297,1702585403,1702508400,2023-12-14 18:51:37,9106,15586,3151,9793,7520,2,4
021d0b,UAL165,EFHK,OMDB,1689767542,1689802056,1689721200,2023-07-19 13:52:22,34514,39495,7570,14174,478,2,4
021e1e,SIA4928,KJFK,EHAM,1684139857,1684181236,1684105200,2023-05-15 10:37:37,41379,30563,432,2892,2880,2,3
0222b4,DAL2929,KATL,KLAX,1677234253,1677253902,1677193200,2023-02-24 11:24:13,19649,23038,1493,3409,8358,2,4
022368,BAW856,EPWA,LHBP,1685464258,1685500644,1685401200,2023-05-30 18:30:58,36386,36508,7597,47842,4171,3,4
022436,BAW9637,LIRF,OMDB,1678635994,1678682773,1678575600,2023-03-12 16:46:34,46779,12516,4491,15354,461,5,5
022797,EZY2150,ESSA,EDDM,1677320482,1677339708,1677279600,2023-02-25 11:21:22,19226,13439,9711,18256,769,5,3
022afa,SWA5635,KDFW,KDEN,1690551490,1690600112,1690498800,2023-07-28 15:38:10,48622,23661,8907,3865,3012,1,3
022dd7,QFA3554,KDFW,WSSS,1690937740,1690942493,1690930800,2023-08-02 02:55:40,4753,9033,6667,41744,6632,2,2
022e51,QFA4144,LEMD,ESSA,1688465077,1688490434,1688425200,2023-07-04 12:04:37,25357,47569,8305,26943,5152,3,5
02328d,DAL8807,KDEN,WSSS,1702406689,1702422550,1702335600,2023-12-12 19:44:49,15861,23730,580,36449,4318,3,2
023392,RYR2574,KLAX,RJTT,1703743177,1703781523,1703718000,2023-12-28 06:59:37,38346,4248,5870,22590,9584,2,3
023461,SWA9763,OTHH,KORD,1698576841,1698600401,1698534000,2023-10-29 11:54:01,23560,24710,6923,11937,2714,3,1
0234a3,SIA5433,LFPO,WSSS,1689170260,1689214414,1689116400,2023-07-12 15:57:40,44154,20441,1679,19288,8357,4,2
023733,SWA6883,EGLL,KATL,1688822137,1688831031,1688770800,2023-07-08 15:15:37,8894,14899,6624,5154,683,4,4
023a86,AAL6607,EGLL,YSSY,1701181423,1701192200,1701126000,2023-11-28 15:23:43,10777,33843,9707,47913,5970,5,1
023bfe,SIA546,OMDB,RJTT,1676522104,1676573771,1676502000,2023-02-16 05:35:04,51667,46986,4467,30263,2286,5,1
023dee,UAL4068,KATL,LHBP,1700622250,1700674862,1700607600,2023-11-22 04:04:10,52612,15023,9418,29561,7899,1,1
023e27,BAW324,LSZH,KDEN,1703070361,1703105561,1703026800,2023-12-20 12:06:01,35200,15846,5849,30026,8944,1,2
02405d,UAE2325,KJFK,LKPR,1672534990,1672562850,1672527600,2023-01-01 02:03:10,27860,18299,7970,10182,8295,1,3
024081,RYR351,KATL,LKPR,1699406284,1699424378,1699398000,2023-11-08 02:18:04,18094,5051,2292,4181,9832,1,3
024085,EZY138,EGLL,YSSY,1686729106,1686741632,1686697200,2023-06-14 09:51:46,12526,48987,2772,31907,5344,4,4
02411d,QTR7626,ENGM,EFHK,1693882954,1693922693,1693868400,2023-09-05 05:02:34,39739,26423,8664,22668,6603,5,1
02426a,BAW5798,LOWW,KJFK,1697384575,1697397413,1697324400,2023-10-15 17:42:55,12838,33489,672,45718,7071,3,1
02463f,SIA9295,OMDB,LIRF,1699290343,1699292186,1699225200,2023-11-06 18:05:43,1843,709,7403,24658,759,5,2
024736,UAE9544,EDDM,EKCH,1703217157,1703264609,1703199600,2023-12-22 04:52:37,47452,43695,378,16470,2643,2,2
02495b,QTR9540,KDEN,EFHK,1681257400,1681302034,1681254000,2023-04-12 01:56:40,44634,4267,3121,2408,3008,3,4
024b3c,QFA9379,KLAX,ENGM,1685549794,1685556392,1685487600,2023-05-31 18:16:34,6598,30074,761,5892,4881,5,1
024bd6,SWA730,KDFW,KJFK,1684229485,1684248047,1684191600,2023-05-16 11:31:25,18562,29140,5151,13512,4415,4,1
024d00,ACA480,KDFW,EGLL,1689571027,1689615172,1689548400,2023-07-17 07:17:07,44145,22749,548,33280,1568,4,5
024d58,EZY6387,LEMD,EDDM,1683955840,1683962259,1683932400,2023-05-13 07:30:40,6419,23769,1230,10373,8577,1,4
024dd6,UAE7159,WSSS,LKPR,1679833201,1679877756,1679785200,2023-03-26 14:20:01,44555,41355,4877,35722,3908,1,3
02500e,QTR6583,EGLL,LEMD,1696055974,1696082354,1696028400,2023-09-30 08:39:34,26380,21612,839,5898,4490,3,2
025172,EZY1070,EDDF,KORD,1679718508,1679743447,1679698800,2023-03-25 05:28:28,24939,15354,4551,16517,6300,3,2
025273,ACA8530,EDDF,EHAM,1675854514,1675871828,1675810800,2023-02-08 12:08:34,17314,25776,8486,17065,2026,3,1
025293,ACA6335,LFPG,LKPR,1690347322,1690369383,1690326000,2023-07-26 06:55:22,22061,29287,7696,45960,3169,3,3
0252de,UAE6975,LHBP,LFPG,1678448065,1678455231,1678402800,2023-03-10 12:34:25,7166,25247,4758,46712,5199,5,2
02552d,SIA2111,KORD,LEBL,1692692836,1692727708,1692658800,2023-08-22 10:27:16,34872,16179,9134,12726,7853,3,3
0258d6,SIA6349,OMDB,RJTT,1693207780,1693258413,1693177200,2023-08-28 09:29:40,50633,33169,3482,8985,9257,1,5
025f36,AAL3133,EKCH,RJTT,1674723562,1674765092,1674687600,2023-01-26 09:59:22,41530,18686,3141,8617,626,1,4
026409,ACA1696,RJTT,LOWW,1692612109,1692641126,1692572400,2023-08-21 12:01:49,29017,11428,5743,13681,3593,1,5
02664e,SIA8526,KLAX,LFPO,1675607269,1675618994,1675551600,2023-02-05 15:27:49,11725,22739,6448,12751,7114,3,5
02667f,RYR376,EGKK,ENGM,1687539793,1687558153,1687474800,2023-06-23 19:03:13,18360,39923,8031,18624,7523,3,1
02678f,BAW3356,EDDF,EPWA,1693727653,1693766076,1693695600,2023-09-03 09:54:13,38423,4475,1103,39359,2730,1,5
02681c,QTR2591,VHHH,LKPR,1697720362,1697743706,1697670000,2023-10-19 14:59:22,23344,18865,4432,39875,5410,5,2
026828,ACA5060,EHAM,KLAX,1675436038,1675451619,1675378800,2023-02-03 15:53:58,15581,41381,3667,48389,4893,4,3
026932,RYR814,ESSA,KDEN,1694525773,1694563538,1694473200,2023-09-12 15:36:13,37765,24676,2142,30442,2413,3,5
026a86,QTR1691,ENGM,EGKK,1681211641,1681222571,1681167600,2023-04-11 13:14:01,10930,4294,6047,19285,3716,3,5
026bd8,SIA1320,EDDF,VHHH,1681459351,1681499494,1681426800,2023-04-14 10:02:31,40143,13984,5814,17155,4632,3,5
026c43,AAL5853,LSZH,EGKK,1678250548,1678258017,1678230000,2023-03-08 05:42:28,7469,11097,2547,2424,8947,3,4
026e3a,BAW8264,KORD,EKCH,1686267088,1686290902,1686265200,2023-06-09 01:31:28,23814,12330,953,1497,4206,4,2
026e76,SIA7042,EPWA,KATL,1697260888,1697312233,1697238000,2023-10-14 07:21:28,51345,45367,4564,43410,9401,5,4
027264,UAE9975,LFPG,WSSS,1687193599,1687215183,1687129200,2023-06-19 18:53:19,21584,26600,296,5457,4551,2,5
027ac6,AAL9345,EDDM,LPPT,1675392250,1675429286,1675378800,2023-02-03 03:44:10,37036,37094,9463,40418,4906,5,2
027d42,ACA1707,OTHH,LKPR,1682380063,1682420863,1682377200,2023-04-25 01:47:43,40800,46496,2963,8857,7630,3,4
027d7f,QTR2426,EHAM,LSZH,1680286816,1680332445,1680217200,2023-03-31 20:20:16,45629,7811,5606,16393,9969,3,2
027e9d,AAL5359,EPWA,RJTT,1697794876,1697828057,1697756400,2023-10-20 11:41:16,33181,27159,3260,42880,5500,3,3
0282fa,AFR9261,LEBL,LFPG,1694343634,1694346073,1694300400,2023-09-10 13:00:34,2439,28767,5086,15288,9318,3,5
028356,DAL273,LKPR,WSSS,1696180345,1696186703,1696114800,2023-10-01 19:12:25,6358,49951,1077,30350,849,4,2
0286a5,SWA476,LIRF,LEBL,1703438014,1703445530,1703372400,2023-12-24 18:13:34,7516,7173,8819,34118,8452,3,2
028bd2,DAL5917,KATL,LKPR,1701183703,1701207058,1701126000,2023-11-28 16:01:43,23355,38024,7669,31418,5483,5,2
028c27,QTR7581,KORD,LFPO,1697741758,1697782912,1697670000,2023-10-19 20:55:58,41154,11304,1125,24754,7035,3,5
028e31,DLH395,OTHH,EGKK,1689843010,1689872430,1689807600,2023-07-20 10:50:10,29420,33856,6885,2364,1371,1,5
